sido,sigungu,legal_dong,complex_name,legal_address,road_address,household_count
서울특별시,노원구,상계동,상계보람,"서울특별시 노원구 상계동 685,서울특별시 노원구 상계동 639 상계보람","서울특별시 노원구 한글비석로 480,서울특별시 노원구 한글비석로 479",3315
서울특별시,노원구,상계동,상계불암대림,서울특별시 노원구 상계동 1289 상계불암대림,서울특별시 노원구 덕릉로94길 21,634
서울특별시,노원구,상계동,상계불암대림제2,서울특별시 노원구 상계동 1290 상계불암대림제2,서울특별시 노원구 덕릉로94가길 41,206
서울특별시,노원구,상계동,상계불암현대,서울특별시 노원구 상계동 1293 상계불암현대,서울특별시 노원구 덕릉로118길 29,826
서울특별시,노원구,상계동,상계불암현대(임대),"서울특별시 노원구 상계동 1294,서울특별시 노원구 상계동 1294 상계불암현대(임대)",서울특별시 노원구 덕릉로118길 27,472
서울특별시,노원구,상계동,상계성원,서울특별시 노원구 상계동 1283 상계성원,서울특별시 노원구 노원로34길 34,174
서울특별시,노원구,상계동,상계수락파크빌,서울특별시 노원구 상계동 1269 상계수락파크빌,서울특별시 노원구 동일로248길 16,468
서울특별시,노원구,상계동,상계수락한신,서울특별시 노원구 상계동 1277 상계수락한신,서울특별시 노원구 동일로242길 80,290
서울특별시,노원구,상계동,상계수락현대,서울특별시 노원구 상계동 1272 상계수락현대,서울특별시 노원구 동일로242길 95,216
서울특별시,노원구,상계동,상계신동아,서울특별시 노원구 상계동 463 상계신동아,"서울특별시 노원구 한글비석로52길 66,서울특별시 노원구 한글비석로52길 54",385
서울특별시,노원구,상계동,상계양우아파트,서울특별시 노원구 상계동 1299 상계양우아파트,서울특별시 노원구 노원로30길 81,251
서울특별시,노원구,상계동,상계우방,서울특별시 노원구 상계동 1295 상계우방,서울특별시 노원구 동일로230가길 15,274
서울특별시,노원구,상계동,상계은빛1단지,서울특별시 노원구 상계동 1255 상계은빛1단지,서울특별시 노원구 동일로245길 162,1391
서울특별시,노원구,상계동,상계은빛2단지,서울특별시 노원구 상계동 1256 상계은빛2단지,서울특별시 노원구 동일로245가길 41,1313
서울특별시,노원구,상계동,상계은빛3단지,서울특별시 노원구 상계동 1264 상계은빛3단지,서울특별시 노원구 동일로250길 17,900
서울특별시,노원구,상계동,상계임광아파트,서울특별시 노원구 상계동 694 상계임광아파트,"서울특별시 노원구 노원로 569,서울특별시 노원구 노원로 547",420
서울특별시,노원구,상계동,상계조합대림,서울특별시 노원구 상계동 172 상계조합대림,서울특별시 노원구 상계로 193-14,675
서울특별시,노원구,상계동,상계주공10단지,서울특별시 노원구 상계동 666 상계주공10단지,서울특별시 노원구 노원로 564,2654
서울특별시,노원구,상계동,상계주공11단지,"서울특별시 노원구 상계동 652,서울특별시 노원구 상계동 656 상계주공11단지","서울특별시 노원구 동일로227길 25,서울특별시 노원구 동일로227길 85",1944
서울특별시,노원구,상계동,상계주공12단지,서울특별시 노원구 상계동 647 상계주공12단지,서울특별시 노원구 한글비석로 530,1739
서울특별시,노원구,상계동,상계주공13단지,서울특별시 노원구 상계동 637 상계주공13단지,서울특별시 노원구 한글비석로54길 92,939
서울특별시,노원구,상계동,상계주공14단지,"서울특별시 노원구 상계동 633,서울특별시 노원구 상계동 626 상계주공14단지","서울특별시 노원구 동일로228길 23,서울특별시 노원구 수락산로 174",2265
서울특별시,노원구,상계동,상계주공15단지,서울특별시 노원구 상계동 624 상계주공15단지,서울특별시 노원구 동일로227길 26,2100
서울특별시,노원구,상계동,상계주공16단지,서울특별시 노원구 상계동 624 상계주공16단지,서울특별시 노원구 동일로227길 86,2392
서울특별시,노원구,상계동,상계주공1단지,"서울특별시 노원구 상계동 767-1,서울특별시 노원구 상계동 765,서울특별시 노원구 상계동 765,서울특별시 노원구 상계동 767-1 상계주공1단지","서울특별시 노원구 동일로213길 21,서울특별시 노원구 덕릉로 459-21",2064
서울특별시,노원구,상계동,상계주공2단지,"서울특별시 노원구 상계동 740,서울특별시 노원구 상계동 746-5 상계주공2단지",서울특별시 노원구 동일로215길 23,2029
서울특별시,노원구,상계동,상계주공3단지,"서울특별시 노원구 상계동 730-2,서울특별시 노원구 상계동 737 상계주공3단지","서울특별시 노원구 동일로 1389,서울특별시 노원구 동일로215길 48",2213
서울특별시,노원구,상계동,상계주공4단지,"서울특별시 노원구 상계동 749-5,서울특별시 노원구 상계동 751-1 상계주공4단지","서울특별시 노원구 동일로 1362,서울특별시 노원구 동일로214길 21",2136
서울특별시,노원구,상계동,상계주공5단지,서울특별시 노원구 상계동 721 상계주공5단지,서울특별시 노원구 동일로216길 47,840
서울특별시,노원구,상계동,상계주공6단지,"서울특별시 노원구 상계동 728-3,서울특별시 노원구 상계동 720 상계주공6단지","서울특별시 노원구 노해로 508,서울특별시 노원구 동일로 1390",2646
서울특별시,노원구,상계동,상계주공7단지,"서울특별시 노원구 상계동 692,서울특별시 노원구 상계동 691 상계주공7단지","서울특별시 노원구 상계로1길 92,서울특별시 노원구 동일로 1456",2634
서울특별시,노원구,상계동,상계주공9단지,서울특별시 노원구 상계동 670 상계주공9단지,서울특별시 노원구 노원로 532,2830
서울특별시,노원구,상계동,상계중앙하이츠2차,서울특별시 노원구 상계동 1282 상계중앙하이츠2차,서울특별시 노원구 노원로 428,795
서울특별시,노원구,상계동,상계중앙하이츠아파트,서울특별시 노원구 상계동 1068 상계중앙하이츠아파트,서울특별시 노원구 동일로231길 72,142
서울특별시,노원구,상계동,상계청암1단지,서울특별시 노원구 상계동 1275 상계청암1단지,서울특별시 노원구 덕릉로112길 24,234
서울특별시,노원구,상계동,상계코오롱,서울특별시 노원구 상계동 1281 상계코오롱,서울특별시 노원구 노원로26가길 25,215
서울특별시,노원구,상계동,상계한신,서울특별시 노원구 상계동 995 상계한신,서울특별시 노원구 동일로230길 63,397
서울특별시,노원구,상계동,상계한신1차,서울특별시 노원구 상계동 135 상계한신1차,서울특별시 노원구 한글비석로46가길 16,420
서울특별시,노원구,상계동,상계한신2차,서울특별시 노원구 상계동 451 상계한신2차,서울특별시 노원구 한글비석로48길 6,471
서울특별시,노원구,상계동,상계한신3차,서울특별시 노원구 상계동 458 상계한신3차,서울특별시 노원구 한글비석로46가길 34,348
서울특별시,노원구,상계동,상계한양,서울특별시 노원구 상계동 757 상계한양,서울특별시 노원구 동일로216길 92,492
서울특별시,노원구,상계동,상계한일유엔아이,서울특별시 노원구 상계동 1309 상계한일유엔아이,서울특별시 노원구 노원로28길 62,305
서울특별시,노원구,상계동,상계현대1차,서울특별시 노원구 상계동 1055 상계현대1차,서울특별시 노원구 동일로237길 41,331
서울특별시,노원구,상계동,상계현대2차,서울특별시 노원구 상계동 1078 상계현대2차,서울특별시 노원구 동일로231길 86,465
서울특별시,노원구,상계동,상계현대4차아파트,서울특별시 노원구 상계동 1271- 상계현대4차아파트,,106
서울특별시,노원구,상계동,상록수아파트,"서울특별시 노원구 상계동 1296,서울특별시 노원구 상계동 1297 상록수아파트",서울특별시 노원구 동일로239나길 31,115
서울특별시,노원구,상계동,수락리버시티 4단지,서울특별시 노원구 상계동 1313 수락리버시티 4단지,서울특별시 노원구 누원로 18,548
서울특별시,노원구,상계동,수락리버시티3단지,서울특별시 노원구 상계동 1312 수락리버시티3단지,서울특별시 노원구 누원로 28,696
서울특별시,노원구,상계동,수락산벨리체아파트,서울특별시 노원구 상계동 1265 수락산벨리체아파트,서울특별시 노원구 동일로250길 18,492
서울특별시,노원구,상계동,에드가상계,서울특별시 노원구 상계동 1412 에드가상계,,443
서울특별시,노원구,상계동,우림루미아트1.2단지,"서울특별시 노원구 상계동 1306,서울특별시 노원구 상계동 1307 우림루미아트1.2단지","서울특별시 노원구 동일로230가길 71,서울특별시 노원구 동일로238길 33",275
서울특별시,노원구,상계동,중계센트럴파크아파트,서울특별시 노원구 상계동 1322 중계센트럴파크아파트,서울특별시 노원구 덕릉로70가길 21,457
서울특별시,노원구,상계동,청암2단지,서울특별시 노원구 상계동 1276 청암2단지,서울특별시 노원구 덕릉로94가길 20,602
서울특별시,노원구,상계동,포레나노원 아파트,서울특별시 노원구 상계동 680 포레나노원 아파트,서울특별시 노원구 노원로38길 76,1062
서울특별시,노원구,상계동,해링턴플레이스노원센트럴,서울특별시 노원구 상계동 690- 해링턴플레이스노원센트럴,,299
서울특별시,노원구,중계동,대호프라자,서울특별시 노원구 중계동 591- 대호프라자,,126
서울특별시,노원구,중계동,동진신안,서울특별시 노원구 중계동 364 동진신안,서울특별시 노원구 중계로 195,468
서울특별시,노원구,중계동,롯데우성,서울특별시 노원구 중계동 361-1 롯데우성,서울특별시 노원구 노원로22길 34,568
서울특별시,노원구,중계동,삼창타워프라자,서울특별시 노원구 중계동 584-1 삼창타워프라자,서울특별시 노원구 한글비석로 383,203
서울특별시,노원구,중계동,중계3벽산,서울특별시 노원구 중계동 592 중계3벽산,서울특별시 노원구 덕릉로77길 5,259
서울특별시,노원구,중계동,중계4단지목화,서울특별시 노원구 중계동 511-2 중계4단지목화,서울특별시 노원구 노원로19길 31,1979
서울특별시,노원구,중계동,중계건영2차,서울특별시 노원구 중계동 515-2 중계건영2차,서울특별시 노원구 덕릉로 517,742
서울특별시,노원구,중계동,중계건영3차,서울특별시 노원구 중계동 360-15 중계건영3차,서울특별시 노원구 노원로22길 71,948
서울특별시,노원구,중계동,중계경남롯데상아,서울특별시 노원구 중계동 505 중계경남롯데상아,서울특별시 노원구 섬밭로 265,1890
서울특별시,노원구,중계동,중계경남아너스빌,서울특별시 노원구 중계동 597 중계경남아너스빌,서울특별시 노원구 덕릉로94길 10,299
서울특별시,노원구,중계동,중계그린,"서울특별시 노원구 중계동 504-1,서울특별시 노원구 중계동 503,서울특별시 노원구 중계동 502-1 중계그린","서울특별시 노원구 동일로207길 18,서울특별시 노원구 동일로207길 17,서울특별시 노원구 섬밭로 285",3481
서울특별시,노원구,중계동,중계금호,서울특별시 노원구 중계동 583 중계금호,"서울특별시 노원구 중계로 140,서울특별시 노원구 중계로12길 24",424
